,eventID,case concept:name,case REG_DATE,case AMOUNT_REQ,event org:resource,event concept:name,event lifecycle:transition,event time:timestamp,case:concept:name,concept:name,time:timestamp,@@index,@@case_index,ground_truth_activity,ground_truth_time,time_until_next_event,event_number
244,42949673001.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,11122.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-13 17:14:13.926000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-13 17:14:13.926000+00:00,244.0,10.0,W_Nabellen incomplete dossiers,2011-10-13 17:14:15.943000+00:00,2.017,41.0
245,42949673002.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,11122.0,W_Nabellen incomplete dossiers,START,2011-10-13 17:14:15.943000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-13 17:14:15.943000+00:00,245.0,10.0,W_Nabellen incomplete dossiers,2011-10-13 17:14:26.112000+00:00,10.169,42.0
246,42949673003.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,11122.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-13 17:14:26.112000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-13 17:14:26.112000+00:00,246.0,10.0,W_Nabellen incomplete dossiers,2011-10-15 15:13:04.199000+00:00,165518.087,43.0
247,42949673004.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,10913.0,W_Nabellen incomplete dossiers,START,2011-10-15 15:13:04.199000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-15 15:13:04.199000+00:00,247.0,10.0,W_Nabellen incomplete dossiers,2011-10-15 15:17:31.488000+00:00,267.289,44.0
248,42949673005.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,10913.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-15 15:17:31.488000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-15 15:17:31.488000+00:00,248.0,10.0,W_Nabellen incomplete dossiers,2011-10-15 16:56:05.635000+00:00,5914.147,45.0
249,42949673006.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,10913.0,W_Nabellen incomplete dossiers,START,2011-10-15 16:56:05.635000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-15 16:56:05.635000+00:00,249.0,10.0,W_Nabellen incomplete dossiers,2011-10-15 16:56:14.624000+00:00,8.989,46.0
250,42949673007.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,10913.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-15 16:56:14.624000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-15 16:56:14.624000+00:00,250.0,10.0,W_Nabellen incomplete dossiers,2011-10-17 13:31:52.506000+00:00,160537.882,47.0
251,42949673008.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,,W_Nabellen incomplete dossiers,START,2011-10-17 13:31:52.506000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-17 13:31:52.506000+00:00,251.0,10.0,W_Nabellen incomplete dossiers,2011-10-17 13:32:51.911000+00:00,59.405,48.0
252,42949673009.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,,W_Nabellen incomplete dossiers,COMPLETE,2011-10-17 13:32:51.911000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-17 13:32:51.911000+00:00,252.0,10.0,W_Nabellen incomplete dossiers,2011-10-17 14:28:20.987000+00:00,3329.076,49.0
253,42949673010.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,,W_Nabellen incomplete dossiers,START,2011-10-17 14:28:20.987000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-17 14:28:20.987000+00:00,253.0,10.0,W_Nabellen incomplete dossiers,2011-10-17 14:28:36.881000+00:00,15.894,50.0
254,42949673011.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,,W_Nabellen incomplete dossiers,COMPLETE,2011-10-17 14:28:36.881000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-17 14:28:36.881000+00:00,254.0,10.0,W_Nabellen incomplete dossiers,2011-10-18 16:14:48.278000+00:00,92771.397,51.0
255,42949673012.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,10889.0,W_Nabellen incomplete dossiers,START,2011-10-18 16:14:48.278000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-18 16:14:48.278000+00:00,255.0,10.0,W_Nabellen incomplete dossiers,2011-10-18 16:46:24.246000+00:00,1895.968,52.0
256,42949673013.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,10889.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-18 16:46:24.246000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-18 16:46:24.246000+00:00,256.0,10.0,W_Nabellen incomplete dossiers,2011-10-18 17:23:36.468000+00:00,2232.222,53.0
257,42949673014.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,11002.0,W_Nabellen incomplete dossiers,START,2011-10-18 17:23:36.468000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-18 17:23:36.468000+00:00,257.0,10.0,W_Valideren aanvraag,2011-10-18 17:46:32.956000+00:00,1376.488,54.0
258,42949673015.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,11002.0,W_Valideren aanvraag,SCHEDULE,2011-10-18 17:46:32.956000+00:00,173718,W_Valideren aanvraag,2011-10-18 17:46:32.956000+00:00,258.0,10.0,W_Nabellen incomplete dossiers,2011-10-18 17:46:34.802000+00:00,1.846,55.0
259,42949673016.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,11002.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-18 17:46:34.802000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-18 17:46:34.802000+00:00,259.0,10.0,W_Valideren aanvraag,2011-10-19 08:40:06.443000+00:00,53611.641,56.0
260,42949673017.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,10972.0,W_Valideren aanvraag,START,2011-10-19 08:40:06.443000+00:00,173718,W_Valideren aanvraag,2011-10-19 08:40:06.443000+00:00,260.0,10.0,W_Nabellen incomplete dossiers,2011-10-19 08:53:19.103000+00:00,792.66,57.0
261,42949673018.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,10972.0,W_Nabellen incomplete dossiers,SCHEDULE,2011-10-19 08:53:19.103000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-19 08:53:19.103000+00:00,261.0,10.0,W_Valideren aanvraag,2011-10-19 08:53:21.372000+00:00,2.269,58.0
262,42949673019.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,10972.0,W_Valideren aanvraag,COMPLETE,2011-10-19 08:53:21.372000+00:00,173718,W_Valideren aanvraag,2011-10-19 08:53:21.372000+00:00,262.0,10.0,W_Nabellen incomplete dossiers,2011-10-19 09:04:40.593000+00:00,679.221,59.0
263,42949673020.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,,W_Nabellen incomplete dossiers,START,2011-10-19 09:04:40.593000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-19 09:04:40.593000+00:00,263.0,10.0,W_Nabellen incomplete dossiers,2011-10-19 09:17:01.695000+00:00,741.102,60.0
264,42949673021.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,,W_Nabellen incomplete dossiers,COMPLETE,2011-10-19 09:17:01.695000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-19 09:17:01.695000+00:00,264.0,10.0,W_Nabellen incomplete dossiers,2011-10-19 09:17:06.228000+00:00,4.533,61.0
265,42949673022.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,,W_Nabellen incomplete dossiers,START,2011-10-19 09:17:06.228000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-19 09:17:06.228000+00:00,265.0,10.0,W_Nabellen incomplete dossiers,2011-10-19 09:24:19.095000+00:00,432.867,62.0
266,42949673023.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,,W_Nabellen incomplete dossiers,COMPLETE,2011-10-19 09:24:19.095000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-19 09:24:19.095000+00:00,266.0,10.0,W_Nabellen incomplete dossiers,2011-10-20 09:30:20.104000+00:00,86761.009,63.0
267,42949673024.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,11049.0,W_Nabellen incomplete dossiers,START,2011-10-20 09:30:20.104000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-20 09:30:20.104000+00:00,267.0,10.0,W_Nabellen incomplete dossiers,2011-10-20 09:30:32.963000+00:00,12.859,64.0
268,42949673025.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,11049.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-20 09:30:32.963000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-20 09:30:32.963000+00:00,268.0,10.0,W_Nabellen incomplete dossiers,2011-10-24 15:18:56.928000+00:00,366503.965,65.0
269,42949673026.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,11121.0,W_Nabellen incomplete dossiers,START,2011-10-24 15:18:56.928000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-24 15:18:56.928000+00:00,269.0,10.0,W_Nabellen incomplete dossiers,2011-10-24 15:24:55.532000+00:00,358.604,66.0
270,42949673027.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,11121.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-24 15:24:55.532000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-24 15:24:55.532000+00:00,270.0,10.0,W_Nabellen incomplete dossiers,2011-10-26 08:11:48.012000+00:00,146812.48,67.0
271,42949673028.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,,W_Nabellen incomplete dossiers,START,2011-10-26 08:11:48.012000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-26 08:11:48.012000+00:00,271.0,10.0,W_Valideren aanvraag,2011-10-26 08:12:36.217000+00:00,48.205,68.0
272,42949673029.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,,W_Valideren aanvraag,SCHEDULE,2011-10-26 08:12:36.217000+00:00,173718,W_Valideren aanvraag,2011-10-26 08:12:36.217000+00:00,272.0,10.0,W_Nabellen incomplete dossiers,2011-10-26 08:12:38.415000+00:00,2.198,69.0
273,42949673030.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,,W_Nabellen incomplete dossiers,COMPLETE,2011-10-26 08:12:38.415000+00:00,173718,W_Nabellen incomplete dossiers,2011-10-26 08:12:38.415000+00:00,273.0,10.0,W_Valideren aanvraag,2011-10-27 09:02:10.475000+00:00,89372.06,70.0
274,42949673031.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,10972.0,W_Valideren aanvraag,START,2011-10-27 09:02:10.475000+00:00,173718,W_Valideren aanvraag,2011-10-27 09:02:10.475000+00:00,274.0,10.0,O_ACCEPTED,2011-10-27 09:17:53.327000+00:00,942.852,71.0
275,42949673032.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,10972.0,O_ACCEPTED,COMPLETE,2011-10-27 09:17:53.327000+00:00,173718,O_ACCEPTED,2011-10-27 09:17:53.327000+00:00,275.0,10.0,A_APPROVED,2011-10-27 09:17:53.327000+00:00,0.0,72.0
276,42949673033.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,10972.0,A_APPROVED,COMPLETE,2011-10-27 09:17:53.327000+00:00,173718,A_APPROVED,2011-10-27 09:17:53.327000+00:00,276.0,10.0,A_REGISTERED,2011-10-27 09:17:53.328000+00:00,0.001,73.0
277,42949673034.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,10972.0,A_REGISTERED,COMPLETE,2011-10-27 09:17:53.328000+00:00,173718,A_REGISTERED,2011-10-27 09:17:53.328000+00:00,277.0,10.0,A_ACTIVATED,2011-10-27 09:17:53.328000+00:00,0.0,74.0
278,42949673035.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,10972.0,A_ACTIVATED,COMPLETE,2011-10-27 09:17:53.328000+00:00,173718,A_ACTIVATED,2011-10-27 09:17:53.328000+00:00,278.0,10.0,W_Valideren aanvraag,2011-10-27 09:18:01.790000+00:00,8.462,75.0
279,42949673036.0,173718.0,2011-01-10 10:37:39.362000+00:00,15000.0,10972.0,W_Valideren aanvraag,COMPLETE,2011-10-27 09:18:01.790000+00:00,173718,W_Valideren aanvraag,2011-10-27 09:18:01.790000+00:00,279.0,10.0,N\A,N\A,0.0,76.0
280,47244640256.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,112.0,A_SUBMITTED,COMPLETE,2011-01-10 11:07:34.279000+00:00,173721,A_SUBMITTED,2011-01-10 11:07:34.279000+00:00,280.0,11.0,A_PARTLYSUBMITTED,2011-01-10 11:07:34.928000+00:00,0.649,0.0
281,47244640257.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,112.0,A_PARTLYSUBMITTED,COMPLETE,2011-01-10 11:07:34.928000+00:00,173721,A_PARTLYSUBMITTED,2011-01-10 11:07:34.928000+00:00,281.0,11.0,A_PREACCEPTED,2011-01-10 11:08:17.093000+00:00,42.165,1.0
282,47244640258.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,112.0,A_PREACCEPTED,COMPLETE,2011-01-10 11:08:17.093000+00:00,173721,A_PREACCEPTED,2011-01-10 11:08:17.093000+00:00,282.0,11.0,W_Completeren aanvraag,2011-01-10 11:08:17.494000+00:00,0.401,2.0
283,47244640259.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,112.0,W_Completeren aanvraag,SCHEDULE,2011-01-10 11:08:17.494000+00:00,173721,W_Completeren aanvraag,2011-01-10 11:08:17.494000+00:00,283.0,11.0,W_Completeren aanvraag,2011-01-10 11:09:08.607000+00:00,51.113,3.0
284,47244640260.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,10939.0,W_Completeren aanvraag,START,2011-01-10 11:09:08.607000+00:00,173721,W_Completeren aanvraag,2011-01-10 11:09:08.607000+00:00,284.0,11.0,A_ACCEPTED,2011-01-10 11:18:36.318000+00:00,567.711,4.0
285,47244640261.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,10939.0,A_ACCEPTED,COMPLETE,2011-01-10 11:18:36.318000+00:00,173721,A_ACCEPTED,2011-01-10 11:18:36.318000+00:00,285.0,11.0,A_FINALIZED,2011-01-10 11:20:47.605000+00:00,131.287,5.0
286,47244640263.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,10939.0,A_FINALIZED,COMPLETE,2011-01-10 11:20:47.605000+00:00,173721,A_FINALIZED,2011-01-10 11:20:47.605000+00:00,286.0,11.0,O_SELECTED,2011-01-10 11:20:47.605000+00:00,0.0,6.0
287,47244640262.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,10939.0,O_SELECTED,COMPLETE,2011-01-10 11:20:47.605000+00:00,173721,O_SELECTED,2011-01-10 11:20:47.605000+00:00,287.0,11.0,O_CREATED,2011-01-10 11:20:49.026000+00:00,1.421,7.0
288,47244640264.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,10939.0,O_CREATED,COMPLETE,2011-01-10 11:20:49.026000+00:00,173721,O_CREATED,2011-01-10 11:20:49.026000+00:00,288.0,11.0,O_SENT,2011-01-10 11:20:49.058000+00:00,0.032,8.0
289,47244640265.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,10939.0,O_SENT,COMPLETE,2011-01-10 11:20:49.058000+00:00,173721,O_SENT,2011-01-10 11:20:49.058000+00:00,289.0,11.0,W_Nabellen offertes,2011-01-10 11:20:49.150000+00:00,0.092,9.0
290,47244640266.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,10939.0,W_Nabellen offertes,SCHEDULE,2011-01-10 11:20:49.150000+00:00,173721,W_Nabellen offertes,2011-01-10 11:20:49.150000+00:00,290.0,11.0,W_Completeren aanvraag,2011-01-10 11:20:50.335000+00:00,1.185,10.0
291,47244640267.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,10939.0,W_Completeren aanvraag,COMPLETE,2011-01-10 11:20:50.335000+00:00,173721,W_Completeren aanvraag,2011-01-10 11:20:50.335000+00:00,291.0,11.0,W_Nabellen offertes,2011-01-10 11:21:20.844000+00:00,30.509,11.0
292,47244640268.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,10939.0,W_Nabellen offertes,START,2011-01-10 11:21:20.844000+00:00,173721,W_Nabellen offertes,2011-01-10 11:21:20.844000+00:00,292.0,11.0,W_Nabellen offertes,2011-01-10 11:22:52.458000+00:00,91.614,12.0
293,47244640269.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,10939.0,W_Nabellen offertes,COMPLETE,2011-01-10 11:22:52.458000+00:00,173721,W_Nabellen offertes,2011-01-10 11:22:52.458000+00:00,293.0,11.0,W_Nabellen offertes,2011-01-10 11:26:32.199000+00:00,219.741,13.0
294,47244640270.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,10939.0,W_Nabellen offertes,START,2011-01-10 11:26:32.199000+00:00,173721,W_Nabellen offertes,2011-01-10 11:26:32.199000+00:00,294.0,11.0,W_Nabellen offertes,2011-01-10 11:32:54.371000+00:00,382.172,14.0
295,47244640271.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,10939.0,W_Nabellen offertes,COMPLETE,2011-01-10 11:32:54.371000+00:00,173721,W_Nabellen offertes,2011-01-10 11:32:54.371000+00:00,295.0,11.0,W_Nabellen offertes,2011-04-10 14:44:10.559000+00:00,7787476.188,15.0
296,47244640272.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,,W_Nabellen offertes,START,2011-04-10 14:44:10.559000+00:00,173721,W_Nabellen offertes,2011-04-10 14:44:10.559000+00:00,296.0,11.0,W_Nabellen offertes,2011-04-10 14:47:39.633000+00:00,209.074,16.0
297,47244640273.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,,W_Nabellen offertes,COMPLETE,2011-04-10 14:47:39.633000+00:00,173721,W_Nabellen offertes,2011-04-10 14:47:39.633000+00:00,297.0,11.0,W_Nabellen offertes,2011-06-10 09:49:01.348000+00:00,5252481.715,17.0
298,47244640274.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,,W_Nabellen offertes,START,2011-06-10 09:49:01.348000+00:00,173721,W_Nabellen offertes,2011-06-10 09:49:01.348000+00:00,298.0,11.0,O_SENT_BACK,2011-06-10 09:49:46.110000+00:00,44.762,18.0
299,47244640275.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,11029.0,O_SENT_BACK,COMPLETE,2011-06-10 09:49:46.110000+00:00,173721,O_SENT_BACK,2011-06-10 09:49:46.110000+00:00,299.0,11.0,W_Valideren aanvraag,2011-06-10 09:49:46.253000+00:00,0.143,19.0
300,47244640276.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,,W_Valideren aanvraag,SCHEDULE,2011-06-10 09:49:46.253000+00:00,173721,W_Valideren aanvraag,2011-06-10 09:49:46.253000+00:00,300.0,11.0,W_Nabellen offertes,2011-06-10 09:49:47.774000+00:00,1.521,20.0
301,47244640277.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,,W_Nabellen offertes,COMPLETE,2011-06-10 09:49:47.774000+00:00,173721,W_Nabellen offertes,2011-06-10 09:49:47.774000+00:00,301.0,11.0,W_Valideren aanvraag,2011-10-10 09:32:46.394000+00:00,10539778.62,21.0
302,47244640278.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,10609.0,W_Valideren aanvraag,START,2011-10-10 09:32:46.394000+00:00,173721,W_Valideren aanvraag,2011-10-10 09:32:46.394000+00:00,302.0,11.0,W_Nabellen incomplete dossiers,2011-10-10 10:06:07.755000+00:00,2001.361,22.0
303,47244640279.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,10609.0,W_Nabellen incomplete dossiers,SCHEDULE,2011-10-10 10:06:07.755000+00:00,173721,W_Nabellen incomplete dossiers,2011-10-10 10:06:07.755000+00:00,303.0,11.0,W_Valideren aanvraag,2011-10-10 10:06:09.471000+00:00,1.716,23.0
304,47244640280.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,10609.0,W_Valideren aanvraag,COMPLETE,2011-10-10 10:06:09.471000+00:00,173721,W_Valideren aanvraag,2011-10-10 10:06:09.471000+00:00,304.0,11.0,W_Nabellen incomplete dossiers,2011-10-10 10:17:26.457000+00:00,676.986,24.0
305,47244640281.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,10912.0,W_Nabellen incomplete dossiers,START,2011-10-10 10:17:26.457000+00:00,173721,W_Nabellen incomplete dossiers,2011-10-10 10:17:26.457000+00:00,305.0,11.0,W_Nabellen incomplete dossiers,2011-10-10 10:20:04.927000+00:00,158.47,25.0
306,47244640282.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,10912.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-10 10:20:04.927000+00:00,173721,W_Nabellen incomplete dossiers,2011-10-10 10:20:04.927000+00:00,306.0,11.0,W_Nabellen incomplete dossiers,2011-10-10 11:40:34.365000+00:00,4829.438,26.0
307,47244640283.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,10912.0,W_Nabellen incomplete dossiers,START,2011-10-10 11:40:34.365000+00:00,173721,W_Nabellen incomplete dossiers,2011-10-10 11:40:34.365000+00:00,307.0,11.0,W_Nabellen incomplete dossiers,2011-10-10 11:42:32.977000+00:00,118.612,27.0
308,47244640284.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,10912.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-10 11:42:32.977000+00:00,173721,W_Nabellen incomplete dossiers,2011-10-10 11:42:32.977000+00:00,308.0,11.0,W_Nabellen incomplete dossiers,2011-10-10 14:15:47.451000+00:00,9194.474,28.0
309,47244640285.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,,W_Nabellen incomplete dossiers,START,2011-10-10 14:15:47.451000+00:00,173721,W_Nabellen incomplete dossiers,2011-10-10 14:15:47.451000+00:00,309.0,11.0,W_Nabellen incomplete dossiers,2011-10-10 14:22:14.231000+00:00,386.78,29.0
310,47244640286.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,,W_Nabellen incomplete dossiers,COMPLETE,2011-10-10 14:22:14.231000+00:00,173721,W_Nabellen incomplete dossiers,2011-10-10 14:22:14.231000+00:00,310.0,11.0,W_Nabellen incomplete dossiers,2011-10-10 16:22:05.322000+00:00,7191.091,30.0
311,47244640287.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,11009.0,W_Nabellen incomplete dossiers,START,2011-10-10 16:22:05.322000+00:00,173721,W_Nabellen incomplete dossiers,2011-10-10 16:22:05.322000+00:00,311.0,11.0,O_DECLINED,2011-10-10 16:28:25.531000+00:00,380.209,31.0
312,47244640288.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,11009.0,O_DECLINED,COMPLETE,2011-10-10 16:28:25.531000+00:00,173721,O_DECLINED,2011-10-10 16:28:25.531000+00:00,312.0,11.0,A_DECLINED,2011-10-10 16:28:25.531000+00:00,0.0,32.0
313,47244640289.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,11009.0,A_DECLINED,COMPLETE,2011-10-10 16:28:25.531000+00:00,173721,A_DECLINED,2011-10-10 16:28:25.531000+00:00,313.0,11.0,W_Nabellen incomplete dossiers,2011-10-10 16:28:29.918000+00:00,4.3870000000000005,33.0
314,47244640290.0,173721.0,2011-01-10 11:07:34.279000+00:00,9000.0,11009.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-10 16:28:29.918000+00:00,173721,W_Nabellen incomplete dossiers,2011-10-10 16:28:29.918000+00:00,314.0,11.0,N\A,N\A,0.0,34.0
315,51539607552.0,173724.0,2011-01-10 11:52:14.305000+00:00,15000.0,112.0,A_SUBMITTED,COMPLETE,2011-01-10 11:52:14.305000+00:00,173724,A_SUBMITTED,2011-01-10 11:52:14.305000+00:00,315.0,12.0,A_PARTLYSUBMITTED,2011-01-10 11:52:14.576000+00:00,0.271,0.0
316,51539607553.0,173724.0,2011-01-10 11:52:14.305000+00:00,15000.0,112.0,A_PARTLYSUBMITTED,COMPLETE,2011-01-10 11:52:14.576000+00:00,173724,A_PARTLYSUBMITTED,2011-01-10 11:52:14.576000+00:00,316.0,12.0,W_Afhandelen leads,2011-01-10 11:53:00.740000+00:00,46.164,1.0
317,51539607554.0,173724.0,2011-01-10 11:52:14.305000+00:00,15000.0,112.0,W_Afhandelen leads,SCHEDULE,2011-01-10 11:53:00.740000+00:00,173724,W_Afhandelen leads,2011-01-10 11:53:00.740000+00:00,317.0,12.0,W_Afhandelen leads,2011-01-10 12:04:34.265000+00:00,693.525,2.0
318,51539607555.0,173724.0,2011-01-10 11:52:14.305000+00:00,15000.0,10912.0,W_Afhandelen leads,START,2011-01-10 12:04:34.265000+00:00,173724,W_Afhandelen leads,2011-01-10 12:04:34.265000+00:00,318.0,12.0,W_Afhandelen leads,2011-01-10 12:12:27.600000+00:00,473.335,3.0
319,51539607556.0,173724.0,2011-01-10 11:52:14.305000+00:00,15000.0,10912.0,W_Afhandelen leads,COMPLETE,2011-01-10 12:12:27.600000+00:00,173724,W_Afhandelen leads,2011-01-10 12:12:27.600000+00:00,319.0,12.0,W_Afhandelen leads,2011-01-10 12:19:56.702000+00:00,449.102,4.0
320,51539607557.0,173724.0,2011-01-10 11:52:14.305000+00:00,15000.0,10939.0,W_Afhandelen leads,START,2011-01-10 12:19:56.702000+00:00,173724,W_Afhandelen leads,2011-01-10 12:19:56.702000+00:00,320.0,12.0,A_PREACCEPTED,2011-01-10 12:20:54.061000+00:00,57.359,5.0
321,51539607558.0,173724.0,2011-01-10 11:52:14.305000+00:00,15000.0,10939.0,A_PREACCEPTED,COMPLETE,2011-01-10 12:20:54.061000+00:00,173724,A_PREACCEPTED,2011-01-10 12:20:54.061000+00:00,321.0,12.0,W_Completeren aanvraag,2011-01-10 12:20:54.150000+00:00,0.089,6.0
322,51539607559.0,173724.0,2011-01-10 11:52:14.305000+00:00,15000.0,10939.0,W_Completeren aanvraag,SCHEDULE,2011-01-10 12:20:54.150000+00:00,173724,W_Completeren aanvraag,2011-01-10 12:20:54.150000+00:00,322.0,12.0,W_Afhandelen leads,2011-01-10 12:20:55.527000+00:00,1.377,7.0
323,51539607560.0,173724.0,2011-01-10 11:52:14.305000+00:00,15000.0,10939.0,W_Afhandelen leads,COMPLETE,2011-01-10 12:20:55.527000+00:00,173724,W_Afhandelen leads,2011-01-10 12:20:55.527000+00:00,323.0,12.0,W_Completeren aanvraag,2011-01-10 13:24:12.098000+00:00,3796.571,8.0
324,51539607561.0,173724.0,2011-01-10 11:52:14.305000+00:00,15000.0,10912.0,W_Completeren aanvraag,START,2011-01-10 13:24:12.098000+00:00,173724,W_Completeren aanvraag,2011-01-10 13:24:12.098000+00:00,324.0,12.0,W_Completeren aanvraag,2011-01-10 13:27:08.763000+00:00,176.665,9.0
325,51539607562.0,173724.0,2011-01-10 11:52:14.305000+00:00,15000.0,10912.0,W_Completeren aanvraag,COMPLETE,2011-01-10 13:27:08.763000+00:00,173724,W_Completeren aanvraag,2011-01-10 13:27:08.763000+00:00,325.0,12.0,W_Completeren aanvraag,2011-01-10 14:01:52.452000+00:00,2083.689,10.0
326,51539607563.0,173724.0,2011-01-10 11:52:14.305000+00:00,15000.0,,W_Completeren aanvraag,START,2011-01-10 14:01:52.452000+00:00,173724,W_Completeren aanvraag,2011-01-10 14:01:52.452000+00:00,326.0,12.0,W_Completeren aanvraag,2011-01-10 14:02:01.804000+00:00,9.352,11.0
